DateTime_Out,Line,Feed,OutputGood,Scrap
2018-01-14 05:00:00,4,9676,9396,280
2018-01-14 06:00:00,3,9996,9774,222
2018-01-14 06:00:00,4,8521,8532,-11
2018-01-14 07:00:00,3,10172,10044,128
2018-01-14 07:00:00,4,7199,7020,179
2018-01-14 08:00:00,3,9844,9612,232
2018-01-14 08:00:00,4,10380,10306,74
2018-01-14 09:00:00,3,10868,10596,272
2018-01-14 09:00:00,4,10516,10314,202
2018-01-14 10:00:00,3,9760,9720,40
2018-01-14 10:00:00,4,10560,10476,84
2018-01-14 11:00:00,3,10648,10422,226
2018-01-14 11:00:00,4,10624,10584,40
2018-01-14 12:00:00,3,10570,10422,148
2018-01-14 12:00:00,4,10544,10368,176
2018-01-14 13:00:00,3,9068,9018,50
2018-01-14 13:00:00,4,8764,8802,-38
2018-01-14 14:00:00,3,5356,5346,10
2018-01-14 14:00:00,4,5459,5292,167
2018-01-14 15:00:00,3,10478,10368,110
2018-01-14 15:00:00,4,10656,10434,222
2018-01-14 16:00:00,3,10624,10454,170
2018-01-14 16:00:00,4,10720,10584,136
2018-01-14 17:00:00,3,10548,10368,180
2018-01-14 17:00:00,4,10820,10692,128
2018-01-14 18:00:00,3,3666,4050,-384
2018-01-14 18:00:00,4,9580,9396,184
2018-01-14 19:00:00,4,11052,10962,90
2018-01-14 20:00:00,4,10055,9990,65
2018-01-14 21:00:00,4,10772,10508,264
2018-01-14 22:00:00,4,4130,4590,-460
2018-01-15 01:00:00,3,3332,2646,686
2018-01-15 01:00:00,4,4450,3942,508
2018-01-15 02:00:00,3,7901,7992,-91
2018-01-15 02:00:00,4,9144,8856,288
2018-01-15 03:00:00,3,8632,8370,262
2018-01-15 03:00:00,4,10848,10746,102
2018-01-15 04:00:00,3,10448,10260,188
2018-01-15 04:00:00,4,9988,9882,106
2018-01-15 05:00:00,3,10324,10206,118
2018-01-15 05:00:00,4,10424,10206,218
2018-01-15 06:00:00,3,9728,9504,224
2018-01-15 06:00:00,4,10348,10206,142
2018-01-15 07:00:00,3,9674,9558,116
2018-01-15 07:00:00,4,9600,9504,96
2018-01-15 08:00:00,3,9599,9362,237
2018-01-15 08:00:00,4,9864,9578,286
2018-01-15 09:00:00,3,5958,5940,18
2018-01-15 09:00:00,4,10312,10098,214
2018-01-15 10:00:00,3,6899,6588,311
2018-01-15 10:00:00,4,9980,9882,98
2018-01-15 11:00:00,3,10113,9936,177
2018-01-15 11:00:00,4,10632,10476,156
2018-01-15 12:00:00,3,10232,10044,188
2018-01-15 12:00:00,4,10796,10692,104
2018-01-15 13:00:00,3,9516,9450,66
2018-01-15 13:00:00,4,10988,10800,188
2018-01-15 14:00:00,3,9931,9720,211
2018-01-15 14:00:00,4,10404,10408,-4
2018-01-15 15:00:00,3,3418,3888,-470
2018-01-15 15:00:00,4,10960,10800,160
2018-01-15 16:00:00,3,7802,7128,674
2018-01-15 16:00:00,4,9036,8964,72
2018-01-15 17:00:00,3,9940,9882,58
2018-01-15 17:00:00,4,10124,9990,134
2018-01-15 18:00:00,3,10468,10314,154
2018-01-15 18:00:00,4,11080,10962,118
2018-01-15 19:00:00,3,10048,9828,220
2018-01-15 19:00:00,4,10916,10854,62
2018-01-15 20:00:00,3,10476,10368,108
2018-01-15 20:00:00,4,9532,9396,136
2018-01-15 21:00:00,3,10000,9936,64
2018-01-15 21:00:00,4,10648,10428,220
2018-01-15 22:00:00,3,10078,9956,122
2018-01-15 22:00:00,4,10900,10854,46
2018-01-15 23:00:00,3,10124,9990,134
2018-01-15 23:00:00,4,10404,10206,198
2018-01-16 00:00:00,3,10056,9990,66
2018-01-16 00:00:00,4,10908,10800,108
2018-01-16 01:00:00,3,9904,9774,130
2018-01-16 01:00:00,4,10980,10854,126
2018-01-16 02:00:00,3,10220,10044,176
2018-01-16 02:00:00,4,10348,10206,142
2018-01-16 03:00:00,3,10234,10152,82
2018-01-16 03:00:00,4,10264,10124,140
2018-01-16 04:00:00,3,10716,10584,132
2018-01-16 04:00:00,4,10196,10098,98
2018-01-16 05:00:00,3,9208,9166,42
2018-01-16 05:00:00,4,8396,8262,134
2018-01-16 06:00:00,3,10120,9990,130
2018-01-16 06:00:00,4,10182,10098,84
2018-01-16 07:00:00,3,9967,9882,85
2018-01-16 07:00:00,4,10256,10098,158
2018-01-16 08:00:00,3,10140,10044,96
2018-01-16 08:00:00,4,10204,10098,106
2018-01-16 09:00:00,3,10439,10368,71
2018-01-16 09:00:00,4,9646,9496,150
2018-01-16 10:00:00,3,10271,10152,119
2018-01-16 10:00:00,4,10496,10422,74
2018-01-16 11:00:00,3,9676,9618,58
2018-01-16 11:00:00,4,10140,10044,96
2018-01-16 12:00:00,3,10273,10206,67
2018-01-16 12:00:00,4,10516,10422,94
2018-01-16 13:00:00,3,10628,10422,206
2018-01-16 13:00:00,4,8992,8856,136
2018-01-16 14:00:00,3,9752,9720,32
2018-01-16 14:00:00,4,9740,9612,128
2018-01-16 15:00:00,3,10368,10314,54
2018-01-16 15:00:00,4,9671,9558,113
2018-01-16 16:00:00,3,10583,10476,107
2018-01-16 16:00:00,4,10241,10056,185
2018-01-16 17:00:00,3,10356,10260,96
2018-01-16 17:00:00,4,10030,9990,40
2018-01-16 18:00:00,3,10680,10556,124
2018-01-16 18:00:00,4,9908,9774,134
2018-01-16 19:00:00,3,10536,10422,114
2018-01-16 19:00:00,4,10672,10530,142
2018-01-16 20:00:00,3,10104,10044,60
2018-01-16 20:00:00,4,9244,8964,280
2018-01-16 21:00:00,3,10655,10476,179
2018-01-16 21:00:00,4,9136,9018,118
2018-01-16 22:00:00,3,10528,10422,106
2018-01-16 22:00:00,4,7576,7506,70
2018-01-16 23:00:00,3,10288,10260,28
2018-01-16 23:00:00,4,8899,8780,119
2018-01-17 00:00:00,3,10227,10090,137
2018-01-17 00:00:00,4,5548,5400,148
2018-01-17 01:00:00,3,10522,10422,100
2018-01-17 01:00:00,4,10050,10368,-318
2018-01-17 02:00:00,3,10220,10152,68
2018-01-17 02:00:00,4,4310,3672,638
2018-01-17 03:00:00,3,9862,9720,142
2018-01-17 03:00:00,4,10728,10746,-18
2018-01-17 04:00:00,3,10664,10638,26
2018-01-17 04:00:00,4,10660,10530,130
2018-01-17 05:00:00,3,10476,10422,54
2018-01-17 05:00:00,4,10312,10314,-2
2018-01-17 06:00:00,3,10197,10098,99
2018-01-17 06:00:00,4,10536,10422,114
2018-01-17 07:00:00,3,10352,10272,80
2018-01-17 07:00:00,4,10168,10152,16
2018-01-17 08:00:00,3,10611,10530,81
2018-01-17 08:00:00,4,9998,9848,150
2018-01-17 09:00:00,3,10264,10206,58
2018-01-17 09:00:00,4,10904,10854,50
2018-01-17 10:00:00,3,10448,10368,80
2018-01-17 10:00:00,4,10344,10260,84
2018-01-17 11:00:00,3,10344,10206,138
2018-01-17 11:00:00,4,10680,10584,96
2018-01-17 12:00:00,3,10530,10476,54
2018-01-17 12:00:00,4,10848,10854,-6
2018-01-17 13:00:00,3,10262,10130,132
2018-01-17 13:00:00,4,10948,10800,148
2018-01-17 14:00:00,3,10376,10314,62
2018-01-17 14:00:00,4,10822,10746,76
2018-01-17 15:00:00,3,9756,9666,90
2018-01-17 15:00:00,4,10564,10570,-6
2018-01-17 16:00:00,3,10326,10260,66
2018-01-17 16:00:00,4,10468,10422,46
2018-01-17 17:00:00,3,9632,9558,74
2018-01-17 17:00:00,4,10288,10152,136
2018-01-17 18:00:00,3,10188,10098,90
2018-01-17 18:00:00,4,10120,10044,76
2018-01-17 19:00:00,3,10283,10258,25
2018-01-17 19:00:00,4,10508,10422,86
2018-01-17 20:00:00,3,10602,10476,126
2018-01-17 20:00:00,4,10444,10368,76
2018-01-17 21:00:00,3,10344,10260,84
2018-01-17 21:00:00,4,10618,10536,82
2018-01-17 22:00:00,3,10168,10152,16
2018-01-17 22:00:00,4,10716,10638,78
2018-01-17 23:00:00,3,4300,4374,-74
2018-01-17 23:00:00,4,4188,4158,30
2018-01-18 00:00:00,3,9860,9558,302
2018-01-18 00:00:00,4,9720,9666,54
2018-01-18 01:00:00,3,10340,10314,26
2018-01-18 01:00:00,4,10548,10476,72
2018-01-18 02:00:00,3,10837,10710,127
2018-01-18 02:00:00,4,10036,9936,100
2018-01-18 03:00:00,3,7748,8154,-406
2018-01-18 03:00:00,4,10820,10746,74
2018-01-18 04:00:00,4,10542,10448,94
2018-01-18 05:00:00,3,386,0,386
2018-01-18 05:00:00,4,9480,9396,84
2018-01-18 06:00:00,3,944,324,620
2018-01-18 06:00:00,4,10054,9990,64
2018-01-18 07:00:00,3,1068,918,150
2018-01-18 07:00:00,4,10148,10098,50
2018-01-18 08:00:00,4,10924,10746,178
2018-01-18 09:00:00,4,10576,10530,46
2018-01-18 10:00:00,4,10976,10954,22
2018-01-18 11:00:00,4,10328,10314,14
2018-01-18 12:00:00,4,10376,10260,116
2018-01-18 13:00:00,4,10868,10800,68
2018-01-18 14:00:00,4,10312,10206,106
2018-01-18 15:00:00,4,10700,10638,62
2018-01-18 16:00:00,4,10888,10800,88
2018-01-18 17:00:00,3,4790,3996,794
2018-01-18 17:00:00,4,10776,10650,126
2018-01-18 18:00:00,3,10488,10260,228
2018-01-18 18:00:00,4,10976,10962,14
2018-01-18 19:00:00,3,9468,9342,126
2018-01-18 19:00:00,4,10700,10584,116
2018-01-18 20:00:00,3,10156,9990,166
2018-01-18 20:00:00,4,8472,8424,48
2018-01-18 21:00:00,3,10012,9828,184
2018-01-18 21:00:00,4,3256,2700,556
2018-01-18 22:00:00,3,9348,9234,114
2018-01-18 22:00:00,4,5068,4914,154
2018-01-18 23:00:00,3,9036,8910,126
2018-01-18 23:00:00,4,9776,9774,2
2018-01-19 00:00:00,3,8878,8714,164
2018-01-19 00:00:00,4,3840,3780,60
2018-01-19 01:00:00,3,4574,5022,-448
2018-01-19 01:00:00,4,9592,9428,164
2018-01-19 02:00:00,3,2760,2160,600
2018-01-19 02:00:00,4,9148,9126,22
2018-01-19 03:00:00,3,8976,8856,120
2018-01-19 03:00:00,4,1602,1998,-396
2018-01-19 04:00:00,3,10064,9990,74
2018-01-19 05:00:00,3,8728,8586,142
2018-01-19 05:00:00,4,8178,7506,672
2018-01-19 06:00:00,3,9704,9558,146
2018-01-19 06:00:00,4,9584,9558,26
2018-01-19 07:00:00,3,9823,9828,-5
2018-01-19 07:00:00,4,9092,8964,128
2018-01-19 08:00:00,3,3396,3294,102
2018-01-19 08:00:00,4,10308,10368,-60
2018-01-19 09:00:00,3,8,54,-46
2018-01-19 09:00:00,4,9480,9234,246
2018-01-19 10:00:00,3,2776,2700,76
2018-01-19 10:00:00,4,2716,2592,124
2018-01-19 11:00:00,3,9016,8910,106
2018-01-19 11:00:00,4,8784,8640,144
2018-01-19 12:00:00,3,10267,10226,41
2018-01-19 12:00:00,4,10302,10118,184
2018-01-19 13:00:00,3,9872,9666,206
2018-01-19 13:00:00,4,10532,10476,56
2018-01-19 14:00:00,3,10237,10152,85
2018-01-19 14:00:00,4,9944,9828,116
2018-01-19 15:00:00,3,9844,9774,70
2018-01-19 15:00:00,4,10472,10422,50
2018-01-19 16:00:00,3,10480,10422,58
2018-01-19 16:00:00,4,10820,10746,74
2018-01-19 17:00:00,3,10352,10260,92
2018-01-19 17:00:00,4,10700,10638,62
2018-01-19 18:00:00,3,10132,10030,102
2018-01-19 18:00:00,4,11006,10962,44
2018-01-19 19:00:00,3,9992,9990,2
2018-01-19 19:00:00,4,10748,10624,124
2018-01-19 20:00:00,3,9708,9612,96
2018-01-19 20:00:00,4,10228,10206,22
2018-01-19 21:00:00,3,9316,9234,82
2018-01-19 21:00:00,4,10096,10044,52
2018-01-19 22:00:00,3,9844,9828,16
2018-01-19 22:00:00,4,10676,10584,92
2018-01-19 23:00:00,3,10151,10098,53
2018-01-19 23:00:00,4,10488,10368,120
2018-01-20 00:00:00,3,10455,10314,141
2018-01-20 00:00:00,4,10500,10476,24
2018-01-20 01:00:00,3,10060,9996,64
2018-01-20 01:00:00,4,10578,10428,150
2018-01-20 02:00:00,3,10052,9990,62
2018-01-20 02:00:00,4,10656,10584,72
2018-01-20 03:00:00,3,10584,10476,108
2018-01-20 03:00:00,4,10564,10476,88
2018-01-20 04:00:00,3,10444,10368,76
2018-01-20 04:00:00,4,304,378,-74
2018-01-20 05:00:00,3,9800,9774,26
2018-01-20 05:00:00,4,8768,8532,236
2018-01-20 06:00:00,3,10320,10206,114
2018-01-20 06:00:00,4,10242,10368,-126
2018-01-20 07:00:00,3,10424,10394,30
2018-01-20 07:00:00,4,0,270,-270
2018-01-20 08:00:00,3,10212,10098,114
2018-01-20 08:00:00,4,4618,3942,676
2018-01-20 09:00:00,3,10388,10260,128
2018-01-20 09:00:00,4,9940,9882,58
2018-01-20 10:00:00,3,9761,9774,-13
2018-01-20 10:00:00,4,10232,10044,188
2018-01-20 11:00:00,3,10132,9990,142
2018-01-20 11:00:00,4,10520,10368,152
2018-01-20 12:00:00,3,10184,10098,86
2018-01-20 12:00:00,4,10080,10044,36
2018-01-20 13:00:00,3,9841,9882,-41
2018-01-20 13:00:00,4,10172,10044,128
2018-01-20 14:00:00,3,10384,10306,78
2018-01-20 14:00:00,4,10734,10746,-12
2018-01-20 15:00:00,3,10824,10692,132
2018-01-20 15:00:00,4,10316,10118,198
2018-01-20 16:00:00,3,10040,9990,50
2018-01-20 16:00:00,4,10388,10206,182
2018-01-20 17:00:00,3,10556,10530,26
2018-01-20 17:00:00,4,9932,9882,50
2018-01-20 18:00:00,3,9548,9450,98
2018-01-20 18:00:00,4,10588,10476,112
2018-01-20 19:00:00,3,10724,10692,32
2018-01-20 19:00:00,4,10852,10800,52
2018-01-20 20:00:00,3,10561,10434,127
2018-01-20 20:00:00,4,10940,10854,86
2018-01-20 21:00:00,3,10383,10314,69
2018-01-20 21:00:00,4,10450,10462,-12
2018-01-20 22:00:00,3,10352,10314,38
2018-01-20 22:00:00,4,9008,8856,152
2018-01-20 23:00:00,3,10416,10314,102
2018-01-20 23:00:00,4,10432,10206,226
2018-01-21 00:00:00,3,10536,10530,6
2018-01-21 00:00:00,4,10936,10854,82
2018-01-21 01:00:00,3,10004,9882,122
2018-01-21 01:00:00,4,10524,10476,48
2018-01-21 02:00:00,3,7636,7614,22
2018-01-21 02:00:00,4,10516,10368,148
2018-01-21 03:00:00,4,10286,10104,182
2018-01-21 04:00:00,3,400,432,-32
2018-01-21 04:00:00,4,3948,3780,168
2018-01-21 05:00:00,3,10300,10076,224
2018-01-21 05:00:00,4,10580,10476,104
2018-01-21 06:00:00,3,3558,4050,-492
2018-01-21 06:00:00,4,10800,10692,108
2018-01-21 07:00:00,3,8502,7830,672
2018-01-21 07:00:00,4,10372,10368,4
2018-01-21 08:00:00,3,9986,9828,158
2018-01-21 08:00:00,4,10552,10422,130
2018-01-21 09:00:00,3,10524,10368,156
2018-01-21 09:00:00,4,10488,10368,120
2018-01-21 10:00:00,3,10217,10152,65
2018-01-21 10:00:00,4,10076,9990,86
2018-01-21 11:00:00,3,9580,9504,76
2018-01-21 11:00:00,4,10706,10550,156
2018-01-21 12:00:00,3,10260,10098,162
2018-01-21 12:00:00,4,10712,10530,182
2018-01-21 13:00:00,3,9269,9146,123
2018-01-21 13:00:00,4,10392,10368,24
2018-01-21 14:00:00,3,10004,9936,68
2018-01-21 14:00:00,4,10652,10476,176
2018-01-21 15:00:00,3,9912,9774,138
2018-01-21 15:00:00,4,5562,5940,-378
2018-01-21 16:00:00,3,9804,9774,30
2018-01-21 16:00:00,4,8734,7992,742
2018-01-21 17:00:00,3,10148,9990,158
2018-01-21 17:00:00,4,10076,9990,86
2018-01-21 18:00:00,3,10384,10314,70
2018-01-21 18:00:00,4,10260,10152,108
2018-01-21 19:00:00,3,10440,10314,126
2018-01-21 19:00:00,4,10792,10584,208
2018-01-21 20:00:00,3,10769,10678,91
2018-01-21 20:00:00,4,9824,9774,50
2018-01-21 21:00:00,3,10644,10530,114
2018-01-21 21:00:00,4,10940,10854,86
2018-01-21 22:00:00,3,10056,9828,228
2018-01-21 22:00:00,4,10320,10226,94
2018-01-21 23:00:00,3,10163,10152,11
2018-01-21 23:00:00,4,10068,9882,186
2018-01-22 00:00:00,3,10204,10044,160
2018-01-22 00:00:00,4,10432,10260,172
2018-01-22 01:00:00,3,9632,9504,128
2018-01-22 01:00:00,4,5922,6372,-450
2018-01-22 02:00:00,3,5210,5562,-352
2018-01-22 02:00:00,4,6094,5454,640
2018-01-22 03:00:00,4,10528,10422,106
2018-01-22 04:00:00,4,10412,10368,44
2018-01-22 05:00:00,4,10668,10638,30
2018-01-22 06:00:00,4,9900,9774,126
2018-01-22 07:00:00,4,10560,10530,30
2018-01-22 08:00:00,4,10562,10496,66
2018-01-22 09:00:00,4,10408,10314,94
2018-01-22 10:00:00,4,10628,10530,98
2018-01-22 11:00:00,4,10732,10692,40
2018-01-22 12:00:00,4,8256,8100,156
2018-01-22 13:00:00,4,10464,10422,42
2018-01-22 14:00:00,4,10336,10260,76
2018-01-22 15:00:00,4,10698,10570,128
2018-01-22 16:00:00,4,10392,10368,24
2018-01-22 17:00:00,4,10288,10260,28
2018-01-22 18:00:00,4,5608,5508,100
2018-01-22 19:00:00,4,9252,9180,72
2018-01-22 20:00:00,4,10200,10152,48
2018-01-22 21:00:00,4,5819,5724,95
2018-01-22 22:00:00,4,10656,10536,120
2018-01-22 23:00:00,4,10611,10584,27
2018-01-23 00:00:00,4,10624,10530,94
2018-01-23 01:00:00,4,10864,10854,10
2018-01-23 02:00:00,4,10668,10584,84
2018-01-23 03:00:00,4,10208,10098,110
2018-01-23 04:00:00,4,10308,10232,76
2018-01-23 05:00:00,4,10703,10638,65
2018-01-23 06:00:00,4,10784,10746,38
2018-01-23 07:00:00,4,9534,9396,138
2018-01-23 08:00:00,4,10584,10530,54
2018-01-23 09:00:00,4,10220,10206,14
2018-01-23 10:00:00,4,10520,10422,98
2018-01-23 11:00:00,4,10385,10306,79
2018-01-23 12:00:00,4,10460,10368,92
2018-01-23 13:00:00,4,10636,10584,52
2018-01-23 14:00:00,4,10368,10314,54
2018-01-23 15:00:00,4,10064,10044,20
2018-01-23 16:00:00,4,10292,10098,194
2018-01-23 17:00:00,4,10140,10002,138
2018-01-23 18:00:00,4,6313,6318,-5
2018-01-23 19:00:00,4,8800,8532,268
2018-01-23 20:00:00,4,9900,9720,180
2018-01-23 21:00:00,4,9572,9342,230
2018-01-23 22:00:00,4,8852,8640,212
2018-01-23 23:00:00,4,9384,9180,204
2018-01-24 00:00:00,4,9556,9126,430
2018-01-24 01:00:00,4,9296,8510,786
2018-01-24 02:00:00,4,934,1404,-470
2018-01-24 03:00:00,4,6458,5832,626
2018-01-24 04:00:00,4,9912,9828,84
2018-01-24 05:00:00,4,9768,9720,48
2018-01-24 06:00:00,4,10416,10368,48
2018-01-24 07:00:00,4,10282,10206,76
2018-01-24 08:00:00,4,10222,10206,16
2018-01-24 09:00:00,4,10550,10496,54
2018-01-24 10:00:00,4,10724,10584,140
2018-01-24 11:00:00,4,10528,10314,214
2018-01-24 12:00:00,4,10304,10260,44
2018-01-24 13:00:00,4,10572,10476,96
2018-01-24 14:00:00,4,9614,9558,56
2018-01-24 15:00:00,4,10592,10476,116
2018-01-24 16:00:00,4,10672,10624,48
2018-01-24 17:00:00,4,10360,10314,46
2018-01-24 18:00:00,4,10852,10746,106
2018-01-24 19:00:00,4,9860,9774,86
2018-01-24 20:00:00,4,10860,10800,60
2018-01-24 21:00:00,4,9668,9666,2
2018-01-24 22:00:00,4,10868,10698,170
2018-01-24 23:00:00,4,10920,10854,66
2018-01-25 00:00:00,4,10432,10422,10
2018-01-25 01:00:00,4,10804,10638,166
2018-01-25 02:00:00,4,10476,10422,54
2018-01-25 03:00:00,4,10676,10638,38
2018-01-25 04:00:00,4,10392,10340,52
2018-01-25 05:00:00,4,9744,9612,132
2018-01-25 06:00:00,4,10768,10746,22
2018-01-25 07:00:00,4,10236,10206,30
2018-01-25 08:00:00,4,10636,10584,52
2018-01-25 09:00:00,4,10148,9990,158
2018-01-25 10:00:00,4,10240,10260,-20
2018-01-25 11:00:00,4,10852,10738,114
2018-01-25 12:00:00,4,10160,10044,116
2018-01-25 13:00:00,4,10400,10314,86
2018-01-25 14:00:00,4,9999,9936,63
2018-01-25 15:00:00,4,10424,10368,56
2018-01-25 16:00:00,4,10740,10638,102
2018-01-25 17:00:00,4,10777,10704,73
2018-01-25 18:00:00,4,10656,10638,18
2018-01-25 19:00:00,4,10312,10368,-56
2018-01-25 20:00:00,4,10776,10584,192
2018-01-25 21:00:00,4,10540,10476,64
2018-01-25 22:00:00,4,10704,10692,12
2018-01-25 23:00:00,4,10609,10508,101
2018-01-26 00:00:00,4,10140,9990,150
2018-01-26 01:00:00,4,7302,7776,-474
2018-01-26 14:00:00,3,3276,2538,738
2018-01-26 15:00:00,3,10360,10314,46
2018-01-26 16:00:00,3,10812,10800,12
2018-01-26 17:00:00,3,9668,9666,2
2018-01-26 18:00:00,3,10748,10584,164
2018-01-26 18:00:00,4,546,540,6
2018-01-26 19:00:00,3,9404,9396,8
2018-01-26 20:00:00,3,10132,9990,142
2018-01-26 21:00:00,3,9364,9200,164
2018-01-26 22:00:00,3,10560,10478,82
2018-01-26 23:00:00,3,10316,10314,2
2018-01-27 00:00:00,3,10739,10692,47
2018-01-27 01:00:00,3,10240,10098,142
2018-01-27 02:00:00,3,6298,6264,34
2018-01-27 03:00:00,3,10376,10354,22
2018-01-27 04:00:00,3,10532,10422,110
2018-01-27 05:00:00,3,10372,10314,58
2018-01-27 06:00:00,3,10652,10584,68
2018-01-27 07:00:00,3,6752,6696,56
2018-01-27 08:00:00,3,10512,10476,36
2018-01-27 09:00:00,3,10518,10530,-12
2018-01-27 10:00:00,3,10612,10428,184
2018-01-27 11:00:00,3,9660,9558,102
2018-01-27 12:00:00,3,10832,10800,32
2018-01-27 13:00:00,3,10332,10260,72
2018-01-27 14:00:00,3,10212,10206,6
2018-01-27 15:00:00,3,10534,10422,112
2018-01-27 16:00:00,3,10928,10772,156
2018-01-27 17:00:00,3,10032,9990,42
2018-01-27 18:00:00,3,10640,10638,2
2018-01-27 19:00:00,3,10648,10584,64
2018-01-27 20:00:00,3,8118,8478,-360
2018-01-27 21:00:00,3,3410,2754,656
2018-01-27 22:00:00,3,10392,10260,132
2018-01-27 23:00:00,3,9988,9828,160
2018-01-28 00:00:00,3,6456,6588,-132
2018-01-28 01:00:00,3,10436,10098,338
2018-01-28 02:00:00,3,10796,10692,104
2018-01-28 03:00:00,3,10542,10476,66
2018-01-28 04:00:00,3,10028,9794,234
2018-01-28 05:00:00,3,5898,6318,-420
2018-01-29 01:00:00,3,9026,8316,710
2018-01-29 02:00:00,3,10940,10800,140
2018-01-29 03:00:00,3,10792,10692,100
2018-01-29 04:00:00,3,10848,10638,210
2018-01-29 05:00:00,3,10980,10854,126
2018-01-29 06:00:00,3,10840,10746,94
2018-01-29 07:00:00,3,10554,10496,58
2018-01-29 08:00:00,3,10688,10530,158
2018-01-29 09:00:00,3,10556,10422,134
2018-01-29 10:00:00,3,10612,10476,136
2018-01-29 11:00:00,3,10331,10152,179
2018-01-29 12:00:00,3,10528,10368,160
2018-01-29 13:00:00,3,10361,10192,169
2018-01-29 14:00:00,3,9576,9504,72
2018-01-29 15:00:00,3,10668,10476,192
2018-01-29 16:00:00,3,10558,10422,136
2018-01-29 17:00:00,3,10552,10530,22
2018-01-29 18:00:00,3,10320,10260,60
2018-01-29 19:00:00,3,10267,10050,217
2018-01-29 20:00:00,3,10280,10206,74
2018-01-29 21:00:00,3,10224,10152,72
2018-01-29 22:00:00,3,10496,10422,74
2018-01-29 23:00:00,3,10880,10746,134
2018-01-30 00:00:00,3,10668,10584,84
2018-01-30 01:00:00,3,10551,10476,75
2018-01-30 02:00:00,3,10416,10286,130
2018-01-30 03:00:00,3,10916,10746,170
2018-01-30 04:00:00,3,10524,10476,48
2018-01-30 05:00:00,3,6560,6534,26
2018-01-30 06:00:00,3,10060,9720,340
2018-01-30 07:00:00,3,9400,8910,490
2018-01-30 08:00:00,3,10691,10530,161
2018-01-30 09:00:00,3,7760,7660,100
2018-01-30 10:00:00,3,10756,10746,10
2018-01-30 11:00:00,3,10660,10530,130
2018-01-30 12:00:00,3,8532,8640,-108
2018-01-30 13:00:00,3,8660,8586,74
2018-01-30 14:00:00,3,10472,10206,266
2018-01-30 15:00:00,3,10796,10650,146
2018-01-30 16:00:00,3,10552,10476,76
2018-01-30 17:00:00,3,10394,10368,26
2018-01-30 18:00:00,3,10284,10206,78
2018-01-30 19:00:00,3,10562,10476,86
2018-01-30 20:00:00,3,10848,10746,102
2018-01-30 21:00:00,3,10488,10476,12
2018-01-30 22:00:00,3,10440,10346,94
2018-01-30 23:00:00,3,7766,8208,-442
2018-01-31 00:00:00,3,4702,4050,652
2018-01-31 01:00:00,3,10952,10908,44
2018-01-31 02:00:00,3,10806,10746,60
2018-01-31 03:00:00,3,10479,10368,111
2018-01-31 04:00:00,3,10508,10476,32
2018-01-31 05:00:00,3,10543,10422,121
2018-01-31 06:00:00,3,10632,10550,82
