DateTime_Out,Line,Feed,OutputGood,Scrap
2018-01-31 07:00:00,3,10576,10584,-8
2018-01-31 08:00:00,3,10588,10476,112
2018-01-31 09:00:00,3,10608,10584,24
2018-01-31 10:00:00,3,10296,10152,144
2018-01-31 11:00:00,3,9360,9234,126
2018-01-31 12:00:00,3,9792,9720,72
2018-01-31 13:00:00,3,10521,10354,167
2018-01-31 14:00:00,3,10647,10584,63
2018-01-31 15:00:00,3,10138,9936,202
2018-01-31 16:00:00,3,10424,10422,2
2018-01-31 17:00:00,3,9650,9612,38
2018-01-31 18:00:00,3,10448,10260,188
2018-01-31 19:00:00,3,9728,9564,164
2018-01-31 20:00:00,3,10010,9990,20
2018-01-31 21:00:00,3,9230,9072,158
2018-01-31 22:00:00,3,10112,10152,-40
2018-01-31 23:00:00,3,10307,10206,101
2018-02-01 00:00:00,3,9743,9720,23
2018-02-01 01:00:00,3,10400,10260,140
2018-02-01 02:00:00,3,10614,10502,112
2018-02-01 03:00:00,3,8642,8586,56
2018-02-01 04:00:00,3,10320,10314,6
2018-02-01 05:00:00,3,10148,10044,104
2018-02-01 06:00:00,3,10260,10260,0
2018-02-01 07:00:00,3,10536,10422,114
2018-02-01 08:00:00,3,4738,5130,-392
2018-02-01 19:00:00,3,0,54,-54
2018-02-01 22:00:00,3,8934,8262,672
2018-02-01 23:00:00,3,10964,10908,56
2018-02-02 00:00:00,3,10856,10800,56
2018-02-02 01:00:00,3,10868,10746,122
2018-02-02 02:00:00,3,10796,10746,50
2018-02-02 03:00:00,3,10612,10530,82
2018-02-02 04:00:00,3,10926,10820,106
2018-02-02 05:00:00,3,8488,8424,64
2018-02-02 06:00:00,3,10539,10530,9
2018-02-02 07:00:00,3,10510,10368,142
2018-02-02 08:00:00,3,9280,9234,46
2018-02-02 09:00:00,3,10143,10044,99
2018-02-02 10:00:00,3,10776,10678,98
2018-02-02 11:00:00,3,10940,10800,140
2018-02-02 12:00:00,3,10344,10314,30
2018-02-02 13:00:00,3,10376,10314,62
2018-02-02 14:00:00,3,10755,10692,63
2018-02-02 15:00:00,3,10660,10584,76
2018-02-02 16:00:00,3,9776,9666,110
2018-02-02 17:00:00,3,9844,9726,118
2018-02-02 18:00:00,3,10744,10638,106
2018-02-02 19:00:00,3,9916,9774,142
2018-02-02 20:00:00,3,10352,10314,38
2018-02-02 21:00:00,3,9808,9828,-20
2018-02-02 22:00:00,3,9624,9450,174
2018-02-02 23:00:00,3,10584,10448,136
2018-02-03 00:00:00,3,10096,10098,-2
2018-02-03 01:00:00,3,10676,10584,92
2018-02-03 02:00:00,3,10208,10098,110
2018-02-03 03:00:00,3,10548,10422,126
2018-02-03 04:00:00,3,10452,10260,192
2018-02-03 05:00:00,3,10380,10260,120
2018-02-03 06:00:00,3,10616,10468,148
2018-02-03 07:00:00,3,10800,10746,54
2018-02-03 08:00:00,3,10672,10476,196
2018-02-03 09:00:00,3,10624,10638,-14
2018-02-03 10:00:00,3,10552,10422,130
2018-02-03 11:00:00,3,10504,10476,28
2018-02-03 12:00:00,3,10748,10542,206
2018-02-03 13:00:00,3,4856,4860,-4
2018-02-03 14:00:00,3,3112,2970,142
2018-02-03 15:00:00,3,10816,10800,16
2018-02-03 16:00:00,3,3740,3726,14
2018-02-03 17:00:00,3,10544,10422,122
2018-02-03 18:00:00,3,7018,7398,-380
2018-02-04 00:00:00,3,148,0,148
2018-02-04 01:00:00,3,328,0,328
2018-02-04 02:00:00,3,8964,8424,540
2018-02-04 03:00:00,3,10892,10746,146
2018-02-04 04:00:00,3,9980,9882,98
2018-02-04 05:00:00,3,10492,10368,124
2018-02-04 06:00:00,3,9322,9288,34
2018-02-04 07:00:00,3,10720,10638,82
2018-02-04 08:00:00,3,10554,10388,166
2018-02-04 09:00:00,3,10416,10368,48
2018-02-04 10:00:00,3,10595,10422,173
2018-02-04 10:00:00,4,564,0,564
2018-02-04 11:00:00,3,10496,10368,128
2018-02-04 11:00:00,4,3200,0,3200
2018-02-04 12:00:00,3,10444,10314,130
2018-02-04 12:00:00,4,1008,0,1008
2018-02-04 13:00:00,3,6432,6210,222
2018-02-04 13:00:00,4,7320,0,7320
2018-02-04 14:00:00,3,8664,8694,-30
2018-02-04 14:00:00,4,1640,0,1640
2018-02-04 15:00:00,3,10272,10138,134
2018-02-04 16:00:00,3,6952,6858,94
2018-02-04 17:00:00,3,10372,10206,166
2018-02-04 18:00:00,3,9836,9828,8
2018-02-04 19:00:00,3,10156,10044,112
2018-02-04 20:00:00,3,10348,10206,142
2018-02-04 21:00:00,3,10524,10584,-60
2018-02-04 22:00:00,3,7094,7350,-256
2018-02-04 22:00:00,4,216,0,216
2018-02-04 23:00:00,4,200,0,200
2018-02-05 03:00:00,4,922,162,760
2018-02-05 04:00:00,4,3240,2970,270
2018-02-05 05:00:00,4,5976,5400,576
2018-02-05 06:00:00,4,7672,7506,166
2018-02-05 07:00:00,4,9760,9558,202
2018-02-05 08:00:00,4,8204,7938,266
2018-02-05 09:00:00,4,10524,10476,48
2018-02-05 10:00:00,4,10808,10638,170
2018-02-05 11:00:00,4,5536,5508,28
2018-02-05 12:00:00,4,5304,5292,12
2018-02-05 13:00:00,4,9764,9524,240
2018-02-05 14:00:00,4,5408,5292,116
2018-02-05 15:00:00,4,6988,7020,-32
2018-02-05 16:00:00,4,10856,10692,164
2018-02-05 17:00:00,4,8144,8100,44
2018-02-05 18:00:00,4,9104,9018,86
2018-02-05 19:00:00,4,6292,6156,136
2018-02-05 20:00:00,4,10496,10408,88
2018-02-05 21:00:00,4,10304,10260,44
2018-02-05 22:00:00,4,10048,9882,166
2018-02-05 23:00:00,4,9820,9666,154
2018-02-06 00:00:00,4,10184,9990,194
2018-02-06 01:00:00,4,9356,9234,122
2018-02-06 02:00:00,4,7976,7722,254
2018-02-06 03:00:00,4,6840,6642,198
2018-02-06 04:00:00,4,544,378,166
2018-02-06 05:00:00,4,8356,8268,88
2018-02-06 06:00:00,4,10200,10098,102
2018-02-06 07:00:00,4,9544,9342,202
2018-02-06 08:00:00,4,10420,10314,106
2018-02-06 09:00:00,4,9756,9720,36
2018-02-06 10:00:00,4,7842,7668,174
2018-02-06 11:00:00,4,10100,9936,164
2018-02-06 12:00:00,4,9928,9854,74
2018-02-06 13:00:00,4,10436,10152,284
2018-02-06 14:00:00,4,10134,9828,306
2018-02-06 15:00:00,4,2618,3078,-460
2018-02-06 16:00:00,4,202,0,202
2018-02-06 17:00:00,4,7660,7344,316
2018-02-06 18:00:00,4,4460,4374,86
2018-02-06 19:00:00,4,5818,5778,40
2018-02-06 20:00:00,4,10172,10098,74
2018-02-06 21:00:00,4,10272,10260,12
2018-02-06 22:00:00,4,9604,9504,100
2018-02-06 23:00:00,4,10032,9882,150
2018-02-07 00:00:00,4,7752,7688,64
2018-02-07 01:00:00,4,10024,9882,142
2018-02-07 02:00:00,4,9516,9450,66
2018-02-07 03:00:00,4,10272,10260,12
2018-02-07 04:00:00,4,10408,10260,148
2018-02-07 05:00:00,4,9368,9342,26
2018-02-07 06:00:00,4,10548,10422,126
2018-02-07 07:00:00,4,7522,7492,30
2018-02-07 08:00:00,4,10020,9990,30
2018-02-07 09:00:00,4,9980,9882,98
2018-02-07 10:00:00,4,10112,9990,122
2018-02-07 11:00:00,4,9592,9558,34
2018-02-07 12:00:00,4,8268,8208,60
2018-02-07 13:00:00,4,4448,4482,-34
2018-02-07 14:00:00,4,4852,4482,370
2018-02-07 15:00:00,4,10634,10536,98
2018-02-07 16:00:00,4,10644,10530,114
2018-02-07 17:00:00,4,10732,10638,94
2018-02-07 18:00:00,4,10356,10314,42
2018-02-07 19:00:00,4,10596,10530,66
2018-02-07 20:00:00,4,10656,10638,18
2018-02-07 21:00:00,4,9470,9422,48
2018-02-07 22:00:00,4,10480,10368,112
2018-02-07 23:00:00,4,9972,9936,36
2018-02-08 00:00:00,4,10684,10476,208
2018-02-08 01:00:00,4,2274,2808,-534
2018-02-08 02:00:00,4,9698,9018,680
2018-02-08 03:00:00,4,9708,9666,42
2018-02-08 04:00:00,4,10108,10044,64
2018-02-08 05:00:00,4,8140,8316,-176
2018-02-08 06:00:00,4,5807,5562,245
2018-02-08 07:00:00,4,6768,6750,18
2018-02-08 08:00:00,4,8466,8316,150
2018-02-08 09:00:00,4,10419,10334,85
2018-02-08 10:00:00,4,10580,10476,104
2018-02-08 11:00:00,4,10880,10854,26
2018-02-08 12:00:00,4,10580,10530,50
2018-02-08 13:00:00,4,11024,10962,62
2018-02-08 14:00:00,4,10371,10206,165
2018-02-08 15:00:00,4,10382,10354,28
2018-02-08 16:00:00,4,10508,10422,86
2018-02-08 17:00:00,4,10100,10044,56
2018-02-08 18:00:00,3,272,0,272
2018-02-08 18:00:00,4,10496,10422,74
2018-02-08 19:00:00,4,10612,10530,82
2018-02-08 20:00:00,4,10736,10746,-10
2018-02-08 21:00:00,4,10840,10692,148
2018-02-08 22:00:00,4,10302,10266,36
2018-02-08 23:00:00,4,10540,10476,64
2018-02-09 00:00:00,4,10412,10368,44
2018-02-09 01:00:00,4,10684,10584,100
2018-02-09 02:00:00,3,80,0,80
2018-02-09 02:00:00,4,10586,10584,2
2018-02-09 03:00:00,3,60,0,60
2018-02-09 03:00:00,4,10360,10260,100
2018-02-09 04:00:00,4,10664,10556,108
2018-02-09 05:00:00,3,124,0,124
2018-02-09 05:00:00,4,10616,10530,86
2018-02-09 06:00:00,3,156,0,156
2018-02-09 06:00:00,4,10538,10476,62
2018-02-09 07:00:00,4,10736,10692,44
2018-02-09 08:00:00,4,9436,9342,94
2018-02-09 09:00:00,4,8024,7992,32
2018-02-09 10:00:00,3,1996,0,1996
2018-02-09 10:00:00,4,10218,10198,20
2018-02-09 11:00:00,3,532,0,532
2018-02-09 11:00:00,4,10211,10098,113
2018-02-09 12:00:00,4,10737,10638,99
2018-02-09 13:00:00,4,10248,10260,-12
2018-02-09 14:00:00,4,10304,10206,98
2018-02-09 15:00:00,4,10596,10530,66
2018-02-09 16:00:00,4,10590,10476,114
2018-02-09 17:00:00,4,10636,10542,94
2018-02-09 18:00:00,4,10700,10584,116
2018-02-09 19:00:00,4,6676,6750,-74
2018-02-09 20:00:00,4,5956,5724,232
2018-02-09 21:00:00,4,10692,10584,108
2018-02-09 22:00:00,4,8484,8424,60
2018-02-09 23:00:00,4,10470,10476,-6
2018-02-10 00:00:00,4,10488,10346,142
2018-02-10 01:00:00,4,10124,10152,-28
2018-02-10 02:00:00,4,1696,1404,292
2018-02-10 03:00:00,4,9216,9126,90
2018-02-10 04:00:00,4,10236,10098,138
2018-02-10 05:00:00,3,312,0,312
2018-02-10 05:00:00,4,10916,10962,-46
2018-02-10 06:00:00,3,380,0,380
2018-02-10 06:00:00,4,10180,10044,136
2018-02-10 07:00:00,4,11008,10962,46
2018-02-10 08:00:00,4,11008,10962,46
2018-02-10 09:00:00,4,10932,10874,58
2018-02-10 10:00:00,4,10786,10692,94
2018-02-10 11:00:00,4,10843,10854,-11
2018-02-10 12:00:00,4,10901,10854,47
2018-02-10 13:00:00,4,2332,1944,388
2018-02-10 14:00:00,4,52,108,-56
2018-02-10 16:00:00,4,3588,3024,564
2018-02-10 17:00:00,4,10972,10854,118
2018-02-10 18:00:00,4,10594,10516,78
2018-02-10 19:00:00,4,2696,2646,50
2018-02-10 20:00:00,4,4960,4590,370
2018-02-10 21:00:00,4,10691,10638,53
2018-02-10 22:00:00,4,9516,9396,120
2018-02-10 23:00:00,4,5696,5616,80
2018-02-11 00:00:00,4,10824,10800,24
2018-02-11 01:00:00,4,10772,10638,134
2018-02-11 02:00:00,4,9873,9726,147
2018-02-11 03:00:00,4,10296,10260,36
2018-02-11 04:00:00,4,10560,10476,84
2018-02-11 05:00:00,4,10324,10206,118
2018-02-11 06:00:00,4,9476,9396,80
2018-02-11 07:00:00,4,8744,8532,212
2018-02-11 08:00:00,4,1740,1674,66
2018-02-11 09:00:00,4,124,108,16
2018-02-11 10:00:00,4,6308,5886,422
2018-02-11 11:00:00,4,16,0,16
2018-02-11 12:00:00,4,2552,2322,230
2018-02-11 13:00:00,4,10437,10286,151
2018-02-11 14:00:00,4,10068,9936,132
2018-02-11 15:00:00,4,10052,10044,8
2018-02-11 16:00:00,4,10408,10368,40
2018-02-11 17:00:00,4,10667,10476,191
2018-02-11 18:00:00,4,10412,10422,-10
2018-02-11 19:00:00,4,10048,9882,166
2018-02-11 20:00:00,4,9820,9820,0
2018-02-11 21:00:00,4,10116,9828,288
2018-02-11 22:00:00,4,7620,7398,222
2018-02-11 23:00:00,3,1870,1080,790
2018-02-11 23:00:00,4,8432,8316,116
2018-02-12 00:00:00,3,6908,6912,-4
2018-02-12 00:00:00,4,4580,4428,152
2018-02-12 01:00:00,3,10280,10044,236
2018-02-12 01:00:00,4,8696,8478,218
2018-02-12 02:00:00,3,10552,10368,184
2018-02-12 02:00:00,4,10552,10530,22
2018-02-12 03:00:00,3,10172,9990,182
2018-02-12 03:00:00,4,10124,9894,230
2018-02-12 04:00:00,3,10312,10044,268
2018-02-12 04:00:00,4,9892,9666,226
2018-02-12 05:00:00,3,1522,2052,-530
2018-02-12 05:00:00,4,10044,9990,54
2018-02-12 06:00:00,3,10258,9450,808
2018-02-12 06:00:00,4,10156,9936,220
2018-02-12 07:00:00,3,10372,10206,166
2018-02-12 07:00:00,4,10220,10152,68
2018-02-12 08:00:00,3,10352,10314,38
2018-02-12 08:00:00,4,10196,10152,44
2018-02-12 09:00:00,3,10636,10476,160
2018-02-12 09:00:00,4,10320,10260,60
2018-02-12 10:00:00,3,10544,10422,122
2018-02-12 10:00:00,4,4044,4352,-308
2018-02-12 11:00:00,3,10464,10422,42
2018-02-12 11:00:00,4,9864,9234,630
2018-02-12 12:00:00,3,10382,10280,102
2018-02-12 12:00:00,4,10615,10530,85
2018-02-12 13:00:00,3,10176,10152,24
2018-02-12 13:00:00,4,10380,10314,66
2018-02-12 14:00:00,3,9788,9720,68
2018-02-12 14:00:00,4,10320,10206,114
2018-02-12 15:00:00,3,10224,10044,180
2018-02-12 15:00:00,4,9756,9612,144
2018-02-12 16:00:00,3,10556,10368,188
2018-02-12 16:00:00,4,10584,10476,108
2018-02-12 17:00:00,3,10552,10476,76
2018-02-12 17:00:00,4,9561,9470,91
2018-02-12 18:00:00,3,10398,10300,98
2018-02-12 18:00:00,4,10676,10584,92
2018-02-12 19:00:00,3,10492,10476,16
2018-02-12 19:00:00,4,10096,10044,52
2018-02-12 20:00:00,3,10664,10530,134
2018-02-12 20:00:00,4,9528,9504,24
2018-02-12 21:00:00,3,10692,10584,108
2018-02-12 21:00:00,4,8924,8748,176
2018-02-12 22:00:00,3,10800,10854,-54
2018-02-12 22:00:00,4,7500,7614,-114
2018-02-12 23:00:00,3,10564,10368,196
2018-02-12 23:00:00,4,10371,10098,273
2018-02-13 00:00:00,3,10386,10368,18
2018-02-13 00:00:00,4,10064,9976,88
2018-02-13 01:00:00,3,5534,5730,-196
2018-02-13 01:00:00,4,10696,10692,4
2018-02-13 02:00:00,3,4586,3780,806
2018-02-13 02:00:00,4,9356,9288,68
2018-02-13 03:00:00,3,10384,10260,124
2018-02-13 03:00:00,4,10624,10476,148
2018-02-13 04:00:00,3,10292,10260,32
2018-02-13 04:00:00,4,10612,10530,82
2018-02-13 05:00:00,3,9628,9612,16
2018-02-13 05:00:00,4,10184,10152,32
2018-02-13 06:00:00,3,10432,10260,172
2018-02-13 06:00:00,4,10400,10266,134
2018-02-13 07:00:00,3,10096,10098,-2
2018-02-13 07:00:00,4,9944,9774,170
2018-02-13 08:00:00,3,10454,10368,86
2018-02-13 08:00:00,4,7644,7668,-24
2018-02-13 09:00:00,3,8720,8660,60
2018-02-13 09:00:00,4,5574,5346,228
2018-02-13 10:00:00,3,10024,9882,142
2018-02-13 10:00:00,4,10048,9990,58
2018-02-13 11:00:00,3,10192,10152,40
2018-02-13 11:00:00,4,10496,10422,74
2018-02-13 12:00:00,3,10527,10422,105
2018-02-13 12:00:00,4,9644,9504,140
2018-02-13 13:00:00,3,10680,10584,96
2018-02-13 13:00:00,4,10080,10044,36
2018-02-13 14:00:00,3,6540,6534,6
2018-02-13 14:00:00,4,5892,5696,196
2018-02-13 15:00:00,3,10029,10098,-69
2018-02-13 15:00:00,4,9320,9234,86
2018-02-13 16:00:00,3,10596,10408,188
2018-02-13 16:00:00,4,10388,10314,74
2018-02-13 17:00:00,3,10504,10368,136
2018-02-13 17:00:00,4,9700,9558,142
2018-02-13 18:00:00,3,10548,10530,18
2018-02-13 18:00:00,4,7438,7074,364
2018-02-13 19:00:00,3,10584,10476,108
2018-02-13 19:00:00,4,10464,10368,96
2018-02-13 20:00:00,3,10436,10422,14
2018-02-13 20:00:00,4,10124,9990,134
2018-02-13 21:00:00,3,10728,10638,90
2018-02-13 21:00:00,4,9916,9874,42
2018-02-13 22:00:00,3,10785,10644,141
2018-02-13 22:00:00,4,9878,9720,158
2018-02-13 23:00:00,3,10820,10800,20
2018-02-13 23:00:00,4,8408,8262,146
2018-02-14 00:00:00,3,10448,10314,134
2018-02-14 00:00:00,4,10376,10260,116
2018-02-14 01:00:00,3,10620,10422,198
2018-02-14 01:00:00,4,9936,9828,108
2018-02-14 02:00:00,3,10020,9990,30
2018-02-14 02:00:00,4,10140,9936,204
2018-02-14 03:00:00,3,10772,10692,80
2018-02-14 03:00:00,4,9972,9828,144
2018-02-14 04:00:00,3,9521,9368,153
2018-02-14 04:00:00,4,9564,9354,210
2018-02-14 05:00:00,3,9260,9180,80
2018-02-14 05:00:00,4,9890,9774,116
2018-02-14 06:00:00,3,9616,9504,112
2018-02-14 06:00:00,4,7100,7074,26
2018-02-14 07:00:00,3,8608,8640,-32
2018-02-14 07:00:00,4,10268,9990,278
2018-02-14 08:00:00,3,9392,9126,266
2018-02-14 08:00:00,4,10072,10044,28
2018-02-14 09:00:00,3,8996,8964,32
2018-02-14 09:00:00,4,10192,10152,40
2018-02-14 10:00:00,3,10456,10260,196
2018-02-14 10:00:00,4,10020,9882,138
2018-02-14 11:00:00,3,3785,3780,5
2018-02-14 11:00:00,4,5820,5864,-44
2018-02-14 12:00:00,3,52,0,52
2018-02-14 13:00:00,3,360,0,360
2018-02-14 13:00:00,4,1866,2214,-348
2018-02-14 14:00:00,3,316,0,316
2018-02-14 14:00:00,4,8438,7776,662
2018-02-14 15:00:00,3,8,0,8
2018-02-14 15:00:00,4,10584,10584,0
2018-02-14 16:00:00,3,108,0,108
2018-02-14 16:00:00,4,9940,9774,166
2018-02-14 17:00:00,3,4,0,4
2018-02-14 17:00:00,4,9392,9288,104
2018-02-14 18:00:00,3,304,0,304
2018-02-14 18:00:00,4,10272,10206,66
2018-02-14 19:00:00,3,4,0,4
2018-02-14 19:00:00,4,8936,8802,134
2018-02-14 20:00:00,4,10354,10172,182
2018-02-14 21:00:00,4,9446,9342,104
2018-02-14 22:00:00,4,9256,9072,184
2018-02-14 23:00:00,4,7572,7290,282
2018-02-15 00:00:00,3,232,0,232
2018-02-15 00:00:00,4,10304,10152,152
2018-02-15 01:00:00,3,380,0,380
2018-02-15 01:00:00,4,9844,9774,70
2018-02-15 02:00:00,4,10280,10152,128
2018-02-15 03:00:00,4,10256,10084,172
2018-02-15 04:00:00,4,20359,17859,2500
2018-02-15 05:00:00,4,10528,10368,160
2018-02-15 06:00:00,4,10208,10206,2
2018-02-15 07:00:00,4,10472,10422,50
2018-02-15 08:00:00,4,10478,10368,110
2018-02-15 09:00:00,4,10042,9936,106
2018-02-15 10:00:00,4,9424,9186,238
2018-02-15 11:00:00,4,9522,9396,126
2018-02-15 12:00:00,4,9608,9450,158
2018-02-15 13:00:00,4,8400,8100,300
2018-02-15 14:00:00,4,8948,8910,38
2018-02-15 15:00:00,4,8108,7884,224
2018-02-15 16:00:00,4,8788,8532,256
2018-02-15 17:00:00,3,6552,6526,26
2018-02-15 17:00:00,4,8868,8558,310
2018-02-15 18:00:00,3,10164,10044,120
2018-02-15 18:00:00,4,9080,8856,224
2018-02-15 19:00:00,3,9600,9612,-12
2018-02-15 19:00:00,4,7732,7452,280
2018-02-15 20:00:00,3,9784,9612,172
2018-02-15 20:00:00,4,550,1026,-476
2018-02-15 21:00:00,3,8948,9018,-70
2018-02-15 22:00:00,3,9972,9774,198
2018-02-15 23:00:00,3,10453,10422,31
2018-02-16 00:00:00,3,9268,9138,130
2018-02-16 01:00:00,3,10236,10152,84
2018-02-16 02:00:00,3,9856,9774,82
2018-02-16 03:00:00,3,10388,10206,182
2018-02-16 04:00:00,3,9744,9666,78
2018-02-16 05:00:00,3,9561,9396,165
2018-02-16 06:00:00,3,9598,9698,-100
2018-02-16 07:00:00,3,2878,2592,286
2018-02-16 08:00:00,3,9584,9288,296
2018-02-16 09:00:00,3,9772,9612,160
2018-02-16 10:00:00,3,10402,10368,34
2018-02-16 11:00:00,3,8480,8370,110
2018-02-16 12:00:00,3,10756,10584,172
2018-02-16 13:00:00,3,10375,10314,61
2018-02-16 14:00:00,3,9007,8822,185
2018-02-16 15:00:00,3,10712,10584,128
2018-02-16 16:00:00,3,10392,10314,78
2018-02-16 17:00:00,3,9216,9234,-18
2018-02-16 18:00:00,3,9392,9126,266
2018-02-16 19:00:00,3,10092,9936,156
2018-02-16 20:00:00,3,9884,9774,110
2018-02-16 21:00:00,3,10228,10084,144
2018-02-16 22:00:00,3,9612,9450,162
2018-02-16 23:00:00,3,6500,6426,74
2018-02-17 00:00:00,3,10464,10260,204
2018-02-17 01:00:00,3,10422,10314,108
2018-02-17 02:00:00,3,10780,10638,142
2018-02-17 03:00:00,3,10502,10266,236
2018-02-17 04:00:00,3,10176,10044,132
2018-02-17 05:00:00,3,10316,10206,110
2018-02-17 05:00:00,4,5813,5130,683
2018-02-17 06:00:00,3,10576,10476,100
2018-02-17 06:00:00,4,9732,9612,120
2018-02-17 07:00:00,3,9824,9666,158
2018-02-17 07:00:00,4,8927,8748,179
2018-02-17 08:00:00,3,9408,9180,228
2018-02-17 08:00:00,4,10246,10152,94
2018-02-17 09:00:00,3,8004,7884,120
2018-02-17 09:00:00,4,10727,10746,-19
2018-02-17 10:00:00,3,3394,3024,370
2018-02-17 10:00:00,4,10370,10260,110
2018-02-17 11:00:00,3,9804,9692,112
2018-02-17 11:00:00,4,9250,9180,70
2018-02-17 12:00:00,3,10424,10206,218
2018-02-17 12:00:00,4,10165,10118,47
2018-02-17 13:00:00,3,10076,10044,32
2018-02-17 13:00:00,4,10164,10044,120
2018-02-17 14:00:00,3,9976,9774,202
2018-02-17 14:00:00,4,9924,9882,42
2018-02-17 15:00:00,3,10256,10260,-4
2018-02-17 15:00:00,4,10140,10152,-12
2018-02-17 16:00:00,3,10188,9990,198
2018-02-17 16:00:00,4,9056,8856,200
2018-02-17 17:00:00,3,9866,9720,146
2018-02-17 17:00:00,4,10584,10530,54
2018-02-17 18:00:00,3,10640,10522,118
2018-02-17 18:00:00,4,10716,10624,92
2018-02-17 19:00:00,3,10108,9990,118
2018-02-17 19:00:00,4,10168,10098,70
2018-02-17 20:00:00,3,10460,10422,38
2018-02-17 20:00:00,4,10832,10800,32
2018-02-17 21:00:00,3,10292,10206,86
2018-02-17 21:00:00,4,10795,10746,49
2018-02-17 22:00:00,3,10439,10368,71
2018-02-17 22:00:00,4,10568,10530,38
2018-02-17 23:00:00,3,20045,19776,269
2018-02-17 23:00:00,4,19695,19548,147
2018-02-18 00:00:00,3,10360,10206,154
2018-02-18 00:00:00,4,10252,10050,202
2018-02-18 01:00:00,3,9884,9774,110
2018-02-18 01:00:00,4,10124,10044,80
2018-02-18 02:00:00,3,9236,9072,164
2018-02-18 02:00:00,4,10524,10422,102
2018-02-18 03:00:00,3,7252,7074,178
2018-02-18 03:00:00,4,9804,9828,-24
2018-02-18 04:00:00,3,10412,10314,98
2018-02-18 04:00:00,4,9924,9828,96
2018-02-18 05:00:00,3,10445,10368,77
2018-02-18 05:00:00,4,10236,10098,138
2018-02-18 06:00:00,3,9952,9860,92
2018-02-18 06:00:00,4,10315,10232,83
2018-02-18 07:00:00,3,7442,7776,-334
2018-02-18 07:00:00,4,9691,9666,25
2018-02-18 08:00:00,4,4623,4590,33
2018-02-18 09:00:00,4,9482,9342,140
2018-02-18 10:00:00,4,4414,4806,-392
2018-02-19 13:00:00,4,58,0,58
2018-02-19 14:00:00,4,9068,8424,644
2018-02-19 15:00:00,4,2492,2484,8
2018-02-19 16:00:00,4,10288,10206,82
2018-02-19 17:00:00,4,10828,10746,82
2018-02-19 18:00:00,4,9958,9936,22
2018-02-19 19:00:00,4,10508,10368,140
2018-02-19 20:00:00,4,10281,10260,21
2018-02-19 21:00:00,4,10537,10388,149
2018-02-19 22:00:00,4,9547,9396,151
2018-02-19 23:00:00,4,9992,10044,-52
2018-02-20 00:00:00,4,8832,8586,246
2018-02-20 01:00:00,4,8540,8478,62
2018-02-20 02:00:00,4,10452,10422,30
2018-02-20 03:00:00,3,710,54,656
2018-02-20 03:00:00,4,9784,9612,172
2018-02-20 04:00:00,3,187,270,-83
2018-02-20 04:00:00,4,10140,10084,56
2018-02-20 05:00:00,3,860,702,158
2018-02-20 05:00:00,4,9352,9234,118
2018-02-20 06:00:00,3,5556,5292,264
2018-02-20 06:00:00,4,9352,9234,118
2018-02-20 07:00:00,3,2760,2754,6
2018-02-20 07:00:00,4,8248,8316,-68
2018-02-20 08:00:00,3,1168,1080,88
